indicador_id,data,hospital_id,leitos_ocupados,leitos_disponiveis,taxa_ocupacao,quantidade_atendimentos,casos_baixa_gravidade,casos_media_gravidade,casos_alta_gravidade,casos_criticos,tempo_espera_medio_min,falhas_comunicacao
IND02353,01/09/2024,HOSP099,124,41,0.75,0,0,0,0,0,31,0
IND02354,01/10/2024,HOSP099,113,52,0.68,0,0,0,0,0,22,0
IND02355,01/11/2024,HOSP099,122,43,0.74,0,0,0,0,0,26,0
IND02356,01/12/2024,HOSP099,125,40,0.76,0,0,0,0,0,37,0
IND02357,01/01/2025,HOSP099,121,44,0.73,0,0,0,0,0,20,0
IND02358,01/02/2025,HOSP099,122,43,0.74,0,0,0,0,0,27,0
IND02359,01/03/2025,HOSP099,129,36,0.78,0,0,0,0,0,32,0
IND02360,01/04/2025,HOSP099,117,48,0.71,1,1,0,0,0,29,0
IND02361,01/05/2025,HOSP099,134,31,0.81,0,0,0,0,0,40,0
IND02362,01/06/2025,HOSP099,123,42,0.75,1,0,0,1,0,26,0
IND02363,01/07/2025,HOSP099,122,43,0.74,0,0,0,0,0,36,0
IND02364,01/08/2025,HOSP099,112,53,0.68,0,0,0,0,0,37,0
IND02365,01/09/2025,HOSP099,122,43,0.74,0,0,0,0,0,26,0
IND02366,01/10/2025,HOSP099,117,48,0.71,0,0,0,0,0,30,0
IND02367,01/11/2025,HOSP099,133,32,0.81,1,0,1,0,0,13,0
IND02368,01/12/2025,HOSP099,131,34,0.79,0,0,0,0,0,25,0
IND02369,01/01/2026,HOSP099,118,47,0.72,0,0,0,0,0,27,0
IND02370,01/02/2026,HOSP099,127,38,0.77,0,0,0,0,0,30,0
IND02371,01/03/2026,HOSP099,116,49,0.7,1,0,1,0,0,18,0
IND02372,01/04/2026,HOSP099,126,39,0.76,0,0,0,0,0,24,0
IND02373,01/05/2026,HOSP099,120,45,0.73,0,0,0,0,0,37,0
IND02374,01/06/2026,HOSP099,120,45,0.73,1,0,0,1,0,7,0
IND02375,01/07/2026,HOSP099,124,41,0.75,0,0,0,0,0,29,0
IND02376,01/08/2026,HOSP099,123,42,0.75,2,0,2,0,0,24,0
IND02377,01/09/2024,HOSP100,213,47,0.82,0,0,0,0,0,27,0
IND02378,01/10/2024,HOSP100,223,37,0.86,0,0,0,0,0,24,0
IND02379,01/11/2024,HOSP100,231,29,0.89,1,0,0,1,0,38,0
IND02380,01/12/2024,HOSP100,238,22,0.92,1,0,0,1,0,43,0
IND02381,01/01/2025,HOSP100,233,27,0.9,1,0,0,1,0,42,1
IND02382,01/02/2025,HOSP100,231,29,0.89,3,1,0,2,0,21,0
IND02383,01/03/2025,HOSP100,226,34,0.87,1,0,1,0,0,28,0
IND02384,01/04/2025,HOSP100,230,30,0.88,0,0,0,0,0,36,0
IND02385,01/05/2025,HOSP100,230,30,0.88,1,0,0,1,0,54,0
IND02386,01/06/2025,HOSP100,217,43,0.83,2,0,0,2,0,30,0
IND02387,01/07/2025,HOSP100,216,44,0.83,1,0,0,0,1,23,0
IND02388,01/08/2025,HOSP100,220,40,0.85,0,0,0,0,0,33,0
IND02389,01/09/2025,HOSP100,212,48,0.82,0,0,0,0,0,27,0
IND02390,01/10/2025,HOSP100,213,47,0.82,0,0,0,0,0,22,0
IND02391,01/11/2025,HOSP100,232,28,0.89,0,0,0,0,0,34,0
IND02392,01/12/2025,HOSP100,225,35,0.87,0,0,0,0,0,28,0
IND02393,01/01/2026,HOSP100,231,29,0.89,1,0,1,0,0,46,0
IND02394,01/02/2026,HOSP100,225,35,0.87,1,0,1,0,0,49,0
IND02395,01/03/2026,HOSP100,221,39,0.85,1,0,1,0,0,36,0
IND02396,01/04/2026,HOSP100,229,31,0.88,0,0,0,0,0,34,0
IND02397,01/05/2026,HOSP100,216,44,0.83,1,0,0,1,0,46,0
IND02398,01/06/2026,HOSP100,220,40,0.85,0,0,0,0,0,29,0
IND02399,01/07/2026,HOSP100,238,22,0.92,1,0,1,0,0,44,1
IND02400,01/08/2026,HOSP100,230,30,0.88,1,0,0,1,0,32,0
IND02401,01/09/2024,HOSP101,188,12,0.94,0,0,0,0,0,37,0
IND02402,01/10/2024,HOSP101,193,7,0.96,1,0,1,0,0,43,0
IND02403,01/11/2024,HOSP101,184,16,0.92,0,0,0,0,0,29,0
IND02404,01/12/2024,HOSP101,177,23,0.89,1,0,0,1,0,16,0
IND02405,01/01/2025,HOSP101,177,23,0.89,0,0,0,0,0,38,0
IND02406,01/02/2025,HOSP101,187,13,0.94,1,0,0,0,1,14,0
IND02407,01/03/2025,HOSP101,191,9,0.95,0,0,0,0,0,34,0
IND02408,01/04/2025,HOSP101,184,16,0.92,1,0,0,1,0,29,0
IND02409,01/05/2025,HOSP101,180,20,0.9,0,0,0,0,0,21,0
IND02410,01/06/2025,HOSP101,189,11,0.94,0,0,0,0,0,27,0
IND02411,01/07/2025,HOSP101,187,13,0.94,0,0,0,0,0,38,0
IND02412,01/08/2025,HOSP101,183,17,0.92,0,0,0,0,0,30,0
IND02413,01/09/2025,HOSP101,184,16,0.92,0,0,0,0,0,26,0
IND02414,01/10/2025,HOSP101,193,7,0.96,0,0,0,0,0,29,0
IND02415,01/11/2025,HOSP101,183,17,0.92,0,0,0,0,0,36,0
IND02416,01/12/2025,HOSP101,184,16,0.92,0,0,0,0,0,31,0
IND02417,01/01/2026,HOSP101,178,22,0.89,0,0,0,0,0,28,0
IND02418,01/02/2026,HOSP101,187,13,0.94,0,0,0,0,0,19,0
IND02419,01/03/2026,HOSP101,187,13,0.94,0,0,0,0,0,39,0
IND02420,01/04/2026,HOSP101,176,24,0.88,1,0,0,1,0,41,0
IND02421,01/05/2026,HOSP101,179,21,0.9,1,0,1,0,0,22,0
IND02422,01/06/2026,HOSP101,183,17,0.92,0,0,0,0,0,23,0
IND02423,01/07/2026,HOSP101,178,22,0.89,1,0,0,0,1,11,0
IND02424,01/08/2026,HOSP101,184,16,0.92,2,0,1,1,0,37,0
IND02425,01/09/2024,HOSP102,145,40,0.78,4,0,2,2,0,30,0
IND02426,01/10/2024,HOSP102,152,33,0.82,0,0,0,0,0,35,0
IND02427,01/11/2024,HOSP102,143,42,0.77,0,0,0,0,0,20,0
IND02428,01/12/2024,HOSP102,127,58,0.69,2,0,1,1,0,15,0
IND02429,01/01/2025,HOSP102,139,46,0.75,6,0,2,2,2,29,1
IND02430,01/02/2025,HOSP102,134,51,0.72,3,0,0,3,0,35,0
IND02431,01/03/2025,HOSP102,128,57,0.69,0,0,0,0,0,26,0
IND02432,01/04/2025,HOSP102,129,56,0.7,2,0,0,2,0,46,1
IND02433,01/05/2025,HOSP102,140,45,0.76,1,0,1,0,0,29,0
IND02434,01/06/2025,HOSP102,143,42,0.77,1,0,0,1,0,27,0
IND02435,01/07/2025,HOSP102,139,46,0.75,1,0,1,0,0,24,0
IND02436,01/08/2025,HOSP102,140,45,0.76,2,1,0,1,0,41,0
IND02437,01/09/2025,HOSP102,138,47,0.75,0,0,0,0,0,24,0
IND02438,01/10/2025,HOSP102,137,48,0.74,1,0,1,0,0,25,0
IND02439,01/11/2025,HOSP102,133,52,0.72,1,0,0,1,0,25,0
IND02440,01/12/2025,HOSP102,139,46,0.75,0,0,0,0,0,34,0
IND02441,01/01/2026,HOSP102,136,49,0.74,1,0,0,1,0,12,0
IND02442,01/02/2026,HOSP102,142,43,0.77,1,0,0,0,1,28,0
IND02443,01/03/2026,HOSP102,136,49,0.74,1,0,0,0,1,45,0
IND02444,01/04/2026,HOSP102,142,43,0.77,3,1,0,2,0,34,0
IND02445,01/05/2026,HOSP102,140,45,0.76,0,0,0,0,0,26,0
IND02446,01/06/2026,HOSP102,138,47,0.75,2,0,0,1,1,32,0
IND02447,01/07/2026,HOSP102,145,40,0.78,0,0,0,0,0,32,0
IND02448,01/08/2026,HOSP102,144,41,0.78,1,0,0,0,1,21,0
IND02449,01/09/2024,HOSP103,178,37,0.83,3,1,0,2,0,27,0
IND02450,01/10/2024,HOSP103,182,33,0.85,2,0,1,1,0,24,0
IND02451,01/11/2024,HOSP103,183,32,0.85,2,0,1,1,0,32,1
IND02452,01/12/2024,HOSP103,182,33,0.85,3,2,1,0,0,30,0
IND02453,01/01/2025,HOSP103,192,23,0.89,2,0,0,1,1,32,0
IND02454,01/02/2025,HOSP103,197,18,0.92,1,0,0,0,1,23,0
IND02455,01/03/2025,HOSP103,191,24,0.89,3,1,0,1,1,28,0
IND02456,01/04/2025,HOSP103,181,34,0.84,3,0,2,1,0,23,0
IND02457,01/05/2025,HOSP103,196,19,0.91,1,0,1,0,0,23,0
IND02458,01/06/2025,HOSP103,180,35,0.84,1,0,0,1,0,22,0
IND02459,01/07/2025,HOSP103,190,25,0.88,4,0,3,1,0,28,0
IND02460,01/08/2025,HOSP103,189,26,0.88,2,0,0,1,1,20,0
IND02461,01/09/2025,HOSP103,191,24,0.89,1,0,1,0,0,46,0
IND02462,01/10/2025,HOSP103,191,24,0.89,2,0,1,1,0,31,1
IND02463,01/11/2025,HOSP103,179,36,0.83,2,0,0,1,1,12,0
IND02464,01/12/2025,HOSP103,186,29,0.87,3,0,2,0,1,13,1
IND02465,01/01/2026,HOSP103,172,43,0.8,2,0,0,2,0,30,0
IND02466,01/02/2026,HOSP103,184,31,0.86,1,0,0,1,0,18,0
IND02467,01/03/2026,HOSP103,176,39,0.82,3,0,2,0,1,16,0
IND02468,01/04/2026,HOSP103,174,41,0.81,2,0,0,2,0,30,0
IND02469,01/05/2026,HOSP103,194,21,0.9,6,0,2,3,1,30,2
IND02470,01/06/2026,HOSP103,185,30,0.86,6,0,3,2,1,32,1
IND02471,01/07/2026,HOSP103,195,20,0.91,1,0,0,1,0,34,0
IND02472,01/08/2026,HOSP103,181,34,0.84,2,0,2,0,0,22,0
IND02473,01/09/2024,HOSP104,118,37,0.76,1,0,0,1,0,17,0
IND02474,01/10/2024,HOSP104,111,44,0.72,1,0,0,1,0,11,0
IND02475,01/11/2024,HOSP104,107,48,0.69,0,0,0,0,0,39,0
IND02476,01/12/2024,HOSP104,105,50,0.68,4,1,0,3,0,34,0
IND02477,01/01/2025,HOSP104,111,44,0.72,3,1,1,1,0,33,0
IND02478,01/02/2025,HOSP104,102,53,0.66,1,0,0,0,1,27,0
IND02479,01/03/2025,HOSP104,107,48,0.69,2,0,0,0,2,45,1
IND02480,01/04/2025,HOSP104,111,44,0.72,2,0,0,2,0,28,0
IND02481,01/05/2025,HOSP104,113,42,0.73,2,0,0,1,1,17,0
IND02482,01/06/2025,HOSP104,106,49,0.68,0,0,0,0,0,30,0
IND02483,01/07/2025,HOSP104,111,44,0.72,2,1,0,1,0,20,0
IND02484,01/08/2025,HOSP104,110,45,0.71,1,0,0,1,0,48,0
IND02485,01/09/2025,HOSP104,105,50,0.68,1,0,0,1,0,33,0
IND02486,01/10/2025,HOSP104,105,50,0.68,1,0,1,0,0,28,0
IND02487,01/11/2025,HOSP104,110,45,0.71,1,0,0,1,0,15,0
IND02488,01/12/2025,HOSP104,119,36,0.77,0,0,0,0,0,24,0
IND02489,01/01/2026,HOSP104,110,45,0.71,1,0,0,0,1,9,0
IND02490,01/02/2026,HOSP104,108,47,0.7,2,1,1,0,0,41,1
IND02491,01/03/2026,HOSP104,115,40,0.74,2,0,0,2,0,16,0
IND02492,01/04/2026,HOSP104,100,55,0.65,1,0,1,0,0,29,0
IND02493,01/05/2026,HOSP104,103,52,0.66,0,0,0,0,0,27,0
IND02494,01/06/2026,HOSP104,107,48,0.69,3,1,0,1,1,30,0
IND02495,01/07/2026,HOSP104,102,53,0.66,1,0,0,0,1,34,0
IND02496,01/08/2026,HOSP104,114,41,0.74,2,0,0,2,0,21,0
IND02497,01/09/2024,HOSP105,215,35,0.86,0,0,0,0,0,23,0
IND02498,01/10/2024,HOSP105,228,22,0.91,0,0,0,0,0,34,0
IND02499,01/11/2024,HOSP105,204,46,0.82,0,0,0,0,0,33,0
IND02500,01/12/2024,HOSP105,214,36,0.86,0,0,0,0,0,31,0
IND02501,01/01/2025,HOSP105,222,28,0.89,2,0,0,1,1,23,0
IND02502,01/02/2025,HOSP105,213,37,0.85,0,0,0,0,0,23,0
IND02503,01/03/2025,HOSP105,215,35,0.86,1,0,0,1,0,35,0
IND02504,01/04/2025,HOSP105,217,33,0.87,1,0,0,1,0,12,0
IND02505,01/05/2025,HOSP105,207,43,0.83,0,0,0,0,0,16,0
IND02506,01/06/2025,HOSP105,203,47,0.81,1,1,0,0,0,9,0
IND02507,01/07/2025,HOSP105,225,25,0.9,2,0,0,2,0,14,0
IND02508,01/08/2025,HOSP105,225,25,0.9,0,0,0,0,0,27,0
IND02509,01/09/2025,HOSP105,218,32,0.87,1,0,0,1,0,5,0
IND02510,01/10/2025,HOSP105,219,31,0.88,1,0,0,1,0,48,1
IND02511,01/11/2025,HOSP105,219,31,0.88,0,0,0,0,0,27,0
IND02512,01/12/2025,HOSP105,216,34,0.86,0,0,0,0,0,23,0
IND02513,01/01/2026,HOSP105,210,40,0.84,0,0,0,0,0,24,0
IND02514,01/02/2026,HOSP105,205,45,0.82,0,0,0,0,0,27,0
IND02515,01/03/2026,HOSP105,220,30,0.88,1,0,0,1,0,36,0
IND02516,01/04/2026,HOSP105,224,26,0.9,2,0,0,1,1,18,0
IND02517,01/05/2026,HOSP105,208,42,0.83,0,0,0,0,0,34,0
IND02518,01/06/2026,HOSP105,211,39,0.84,0,0,0,0,0,17,0
IND02519,01/07/2026,HOSP105,220,30,0.88,0,0,0,0,0,26,0
IND02520,01/08/2026,HOSP105,218,32,0.87,0,0,0,0,0,34,0
IND02521,01/09/2024,HOSP106,133,57,0.7,0,0,0,0,0,16,0
IND02522,01/10/2024,HOSP106,139,51,0.73,1,0,1,0,0,39,0
IND02523,01/11/2024,HOSP106,158,32,0.83,0,0,0,0,0,28,0
IND02524,01/12/2024,HOSP106,145,45,0.76,2,0,0,1,1,32,0
IND02525,01/01/2025,HOSP106,151,39,0.79,0,0,0,0,0,29,0
IND02526,01/02/2025,HOSP106,143,47,0.75,2,1,0,1,0,44,0
IND02527,01/03/2025,HOSP106,149,41,0.78,1,0,0,1,0,29,0
IND02528,01/04/2025,HOSP106,153,37,0.81,1,0,0,0,1,44,0
IND02529,01/05/2025,HOSP106,155,35,0.82,1,0,0,0,1,26,1
IND02530,01/06/2025,HOSP106,157,33,0.83,1,0,1,0,0,37,0
IND02531,01/07/2025,HOSP106,148,42,0.78,1,0,1,0,0,52,0
IND02532,01/08/2025,HOSP106,140,50,0.74,0,0,0,0,0,30,0
IND02533,01/09/2025,HOSP106,148,42,0.78,1,0,0,0,1,31,0
IND02534,01/10/2025,HOSP106,145,45,0.76,1,0,1,0,0,19,0
IND02535,01/11/2025,HOSP106,133,57,0.7,0,0,0,0,0,40,0
IND02536,01/12/2025,HOSP106,148,42,0.78,1,0,1,0,0,21,0
IND02537,01/01/2026,HOSP106,146,44,0.77,0,0,0,0,0,29,0
IND02538,01/02/2026,HOSP106,150,40,0.79,0,0,0,0,0,25,0
IND02539,01/03/2026,HOSP106,144,46,0.76,1,0,0,1,0,11,0
IND02540,01/04/2026,HOSP106,143,47,0.75,1,0,0,0,1,40,0
IND02541,01/05/2026,HOSP106,143,47,0.75,0,0,0,0,0,26,0
IND02542,01/06/2026,HOSP106,137,53,0.72,3,0,0,2,1,25,0
IND02543,01/07/2026,HOSP106,158,32,0.83,2,0,0,1,1,34,0
IND02544,01/08/2026,HOSP106,148,42,0.78,2,1,1,0,0,25,0
IND02545,01/09/2024,HOSP107,115,55,0.68,0,0,0,0,0,29,0
IND02546,01/10/2024,HOSP107,115,55,0.68,0,0,0,0,0,24,0
IND02547,01/11/2024,HOSP107,126,44,0.74,1,0,1,0,0,18,0
IND02548,01/12/2024,HOSP107,120,50,0.71,0,0,0,0,0,20,0
IND02549,01/01/2025,HOSP107,117,53,0.69,0,0,0,0,0,24,0
IND02550,01/02/2025,HOSP107,112,58,0.66,0,0,0,0,0,27,0
IND02551,01/03/2025,HOSP107,112,58,0.66,0,0,0,0,0,39,0
IND02552,01/04/2025,HOSP107,113,57,0.66,1,0,0,0,1,26,0
IND02553,01/05/2025,HOSP107,121,49,0.71,0,0,0,0,0,25,0
IND02554,01/06/2025,HOSP107,112,58,0.66,1,0,0,1,0,49,1
IND02555,01/07/2025,HOSP107,122,48,0.72,1,0,0,1,0,22,0
IND02556,01/08/2025,HOSP107,120,50,0.71,0,0,0,0,0,25,0
IND02557,01/09/2025,HOSP107,116,54,0.68,0,0,0,0,0,21,0
IND02558,01/10/2025,HOSP107,121,49,0.71,0,0,0,0,0,37,0
IND02559,01/11/2025,HOSP107,119,51,0.7,0,0,0,0,0,31,0
IND02560,01/12/2025,HOSP107,117,53,0.69,0,0,0,0,0,34,0
IND02561,01/01/2026,HOSP107,115,55,0.68,0,0,0,0,0,32,0
IND02562,01/02/2026,HOSP107,120,50,0.71,0,0,0,0,0,25,0
IND02563,01/03/2026,HOSP107,120,50,0.71,0,0,0,0,0,30,0
IND02564,01/04/2026,HOSP107,123,47,0.72,0,0,0,0,0,23,0
IND02565,01/05/2026,HOSP107,110,60,0.65,0,0,0,0,0,32,0
IND02566,01/06/2026,HOSP107,125,45,0.74,0,0,0,0,0,36,0
IND02567,01/07/2026,HOSP107,128,42,0.75,0,0,0,0,0,44,0
IND02568,01/08/2026,HOSP107,112,58,0.66,0,0,0,0,0,24,0
IND02569,01/09/2024,HOSP108,156,64,0.71,1,0,0,1,0,37,0
IND02570,01/10/2024,HOSP108,160,60,0.73,0,0,0,0,0,36,0
IND02571,01/11/2024,HOSP108,157,63,0.71,0,0,0,0,0,34,0
IND02572,01/12/2024,HOSP108,153,67,0.7,2,0,0,1,1,22,1
IND02573,01/01/2025,HOSP108,157,63,0.71,0,0,0,0,0,22,0
IND02574,01/02/2025,HOSP108,160,60,0.73,0,0,0,0,0,30,0
IND02575,01/03/2025,HOSP108,155,65,0.7,0,0,0,0,0,37,0
IND02576,01/04/2025,HOSP108,173,47,0.79,0,0,0,0,0,25,0
IND02577,01/05/2025,HOSP108,158,62,0.72,2,0,0,1,1,38,0
IND02578,01/06/2025,HOSP108,144,76,0.65,1,0,0,1,0,34,0
IND02579,01/07/2025,HOSP108,156,64,0.71,1,0,1,0,0,17,1
IND02580,01/08/2025,HOSP108,171,49,0.78,2,1,0,1,0,10,1
IND02581,01/09/2025,HOSP108,160,60,0.73,0,0,0,0,0,31,0
IND02582,01/10/2025,HOSP108,156,64,0.71,1,0,1,0,0,23,0
IND02583,01/11/2025,HOSP108,156,64,0.71,0,0,0,0,0,28,0
IND02584,01/12/2025,HOSP108,168,52,0.76,1,0,1,0,0,17,0
IND02585,01/01/2026,HOSP108,160,60,0.73,0,0,0,0,0,31,0
IND02586,01/02/2026,HOSP108,143,77,0.65,0,0,0,0,0,25,0
IND02587,01/03/2026,HOSP108,173,47,0.79,1,0,1,0,0,22,0
IND02588,01/04/2026,HOSP108,167,53,0.76,0,0,0,0,0,29,0
IND02589,01/05/2026,HOSP108,161,59,0.73,0,0,0,0,0,32,0
IND02590,01/06/2026,HOSP108,153,67,0.7,1,0,1,0,0,36,1
IND02591,01/07/2026,HOSP108,167,53,0.76,1,0,0,1,0,24,0
IND02592,01/08/2026,HOSP108,163,57,0.74,1,0,0,1,0,31,0
IND02593,01/09/2024,HOSP109,127,33,0.79,0,0,0,0,0,26,0
IND02594,01/10/2024,HOSP109,117,43,0.73,0,0,0,0,0,24,0
IND02595,01/11/2024,HOSP109,118,42,0.74,1,1,0,0,0,52,0
IND02596,01/12/2024,HOSP109,127,33,0.79,0,0,0,0,0,29,0
IND02597,01/01/2025,HOSP109,134,26,0.84,2,0,1,1,0,41,0
IND02598,01/02/2025,HOSP109,130,30,0.81,1,0,0,1,0,14,0
IND02599,01/03/2025,HOSP109,145,15,0.91,0,0,0,0,0,26,0
IND02600,01/04/2025,HOSP109,127,33,0.79,0,0,0,0,0,29,0
IND02601,01/05/2025,HOSP109,126,34,0.79,0,0,0,0,0,24,0
IND02602,01/06/2025,HOSP109,128,32,0.8,0,0,0,0,0,34,0
IND02603,01/07/2025,HOSP109,134,26,0.84,0,0,0,0,0,30,0
IND02604,01/08/2025,HOSP109,121,39,0.76,1,0,0,0,1,27,0
IND02605,01/09/2025,HOSP109,134,26,0.84,0,0,0,0,0,21,0
IND02606,01/10/2025,HOSP109,136,24,0.85,0,0,0,0,0,37,0
IND02607,01/11/2025,HOSP109,128,32,0.8,0,0,0,0,0,24,0
IND02608,01/12/2025,HOSP109,125,35,0.78,0,0,0,0,0,27,0
IND02609,01/01/2026,HOSP109,130,30,0.81,0,0,0,0,0,36,0
IND02610,01/02/2026,HOSP109,138,22,0.86,0,0,0,0,0,24,0
IND02611,01/03/2026,HOSP109,127,33,0.79,0,0,0,0,0,41,0
IND02612,01/04/2026,HOSP109,134,26,0.84,0,0,0,0,0,15,0
IND02613,01/05/2026,HOSP109,135,25,0.84,0,0,0,0,0,12,0
IND02614,01/06/2026,HOSP109,136,24,0.85,1,0,0,1,0,42,0
IND02615,01/07/2026,HOSP109,131,29,0.82,1,0,1,0,0,28,0
IND02616,01/08/2026,HOSP109,128,32,0.8,0,0,0,0,0,30,0
IND02617,01/09/2024,HOSP110,208,37,0.85,0,0,0,0,0,20,0
IND02618,01/10/2024,HOSP110,185,60,0.76,0,0,0,0,0,29,0
IND02619,01/11/2024,HOSP110,189,56,0.77,2,0,0,1,1,44,0
IND02620,01/12/2024,HOSP110,193,52,0.79,5,0,1,4,0,27,0
IND02621,01/01/2025,HOSP110,195,50,0.8,4,0,2,1,1,32,1
IND02622,01/02/2025,HOSP110,185,60,0.76,3,0,1,1,1,28,0
IND02623,01/03/2025,HOSP110,200,45,0.82,1,0,1,0,0,26,0
IND02624,01/04/2025,HOSP110,187,58,0.76,2,0,1,1,0,29,0
IND02625,01/05/2025,HOSP110,197,48,0.8,0,0,0,0,0,24,0
IND02626,01/06/2025,HOSP110,189,56,0.77,0,0,0,0,0,27,0
IND02627,01/07/2025,HOSP110,192,53,0.78,3,0,2,1,0,25,0
IND02628,01/08/2025,HOSP110,199,46,0.81,0,0,0,0,0,31,0
IND02629,01/09/2025,HOSP110,195,50,0.8,0,0,0,0,0,29,0
IND02630,01/10/2025,HOSP110,196,49,0.8,2,0,1,1,0,26,0
IND02631,01/11/2025,HOSP110,201,44,0.82,1,0,0,1,0,35,1
IND02632,01/12/2025,HOSP110,182,63,0.74,1,0,0,1,0,30,0
IND02633,01/01/2026,HOSP110,201,44,0.82,0,0,0,0,0,27,0
IND02634,01/02/2026,HOSP110,207,38,0.84,0,0,0,0,0,26,0
IND02635,01/03/2026,HOSP110,189,56,0.77,1,0,1,0,0,25,0
IND02636,01/04/2026,HOSP110,187,58,0.76,1,0,0,1,0,31,0
IND02637,01/05/2026,HOSP110,183,62,0.75,1,1,0,0,0,30,0
IND02638,01/06/2026,HOSP110,180,65,0.73,0,0,0,0,0,28,0
IND02639,01/07/2026,HOSP110,206,39,0.84,2,0,2,0,0,18,0
IND02640,01/08/2026,HOSP110,191,54,0.78,1,0,1,0,0,38,0
IND02641,01/09/2024,HOSP111,146,34,0.81,1,0,1,0,0,31,0
IND02642,01/10/2024,HOSP111,143,37,0.79,1,0,0,0,1,41,0
IND02643,01/11/2024,HOSP111,141,39,0.78,0,0,0,0,0,25,0
IND02644,01/12/2024,HOSP111,147,33,0.82,2,0,1,0,1,26,0
IND02645,01/01/2025,HOSP111,152,28,0.84,0,0,0,0,0,36,0
IND02646,01/02/2025,HOSP111,148,32,0.82,3,0,0,2,1,28,0
IND02647,01/03/2025,HOSP111,160,20,0.89,0,0,0,0,0,23,0
IND02648,01/04/2025,HOSP111,155,25,0.86,2,0,0,2,0,20,0
IND02649,01/05/2025,HOSP111,154,26,0.86,1,0,1,0,0,29,1
IND02650,01/06/2025,HOSP111,152,28,0.84,0,0,0,0,0,31,0
IND02651,01/07/2025,HOSP111,145,35,0.81,0,0,0,0,0,31,0
IND02652,01/08/2025,HOSP111,139,41,0.77,0,0,0,0,0,18,0
IND02653,01/09/2025,HOSP111,149,31,0.83,1,0,0,0,1,9,0
IND02654,01/10/2025,HOSP111,151,29,0.84,0,0,0,0,0,31,0
IND02655,01/11/2025,HOSP111,152,28,0.84,1,0,0,1,0,49,0
IND02656,01/12/2025,HOSP111,149,31,0.83,2,0,1,1,0,34,0
IND02657,01/01/2026,HOSP111,151,29,0.84,0,0,0,0,0,36,0
IND02658,01/02/2026,HOSP111,157,23,0.87,0,0,0,0,0,28,0
IND02659,01/03/2026,HOSP111,140,40,0.78,0,0,0,0,0,33,0
IND02660,01/04/2026,HOSP111,157,23,0.87,1,0,0,1,0,63,0
IND02661,01/05/2026,HOSP111,153,27,0.85,0,0,0,0,0,29,0
IND02662,01/06/2026,HOSP111,147,33,0.82,0,0,0,0,0,30,0
IND02663,01/07/2026,HOSP111,164,16,0.91,2,0,1,1,0,41,0
IND02664,01/08/2026,HOSP111,151,29,0.84,0,0,0,0,0,34,0
IND02665,01/09/2024,HOSP112,153,42,0.78,0,0,0,0,0,28,0
IND02666,01/10/2024,HOSP112,139,56,0.71,1,0,1,0,0,19,0
IND02667,01/11/2024,HOSP112,147,48,0.75,0,0,0,0,0,32,0
IND02668,01/12/2024,HOSP112,161,34,0.83,0,0,0,0,0,20,0
IND02669,01/01/2025,HOSP112,149,46,0.76,4,1,1,1,1,25,1
IND02670,01/02/2025,HOSP112,154,41,0.79,2,0,1,1,0,18,1
IND02671,01/03/2025,HOSP112,152,43,0.78,3,1,2,0,0,24,0
IND02672,01/04/2025,HOSP112,150,45,0.77,0,0,0,0,0,29,0
IND02673,01/05/2025,HOSP112,136,59,0.7,2,0,1,1,0,42,0
IND02674,01/06/2025,HOSP112,148,47,0.76,2,0,0,1,1,34,0
IND02675,01/07/2025,HOSP112,151,44,0.77,0,0,0,0,0,19,0
IND02676,01/08/2025,HOSP112,155,40,0.79,1,0,0,1,0,40,0
IND02677,01/09/2025,HOSP112,145,50,0.74,0,0,0,0,0,26,0
IND02678,01/10/2025,HOSP112,155,40,0.79,2,0,1,1,0,30,0
IND02679,01/11/2025,HOSP112,158,37,0.81,1,1,0,0,0,20,0
IND02680,01/12/2025,HOSP112,140,55,0.72,0,0,0,0,0,25,0
IND02681,01/01/2026,HOSP112,144,51,0.74,1,0,0,0,1,12,0
IND02682,01/02/2026,HOSP112,150,45,0.77,1,0,1,0,0,9,0
IND02683,01/03/2026,HOSP112,148,47,0.76,1,0,1,0,0,16,0
IND02684,01/04/2026,HOSP112,146,49,0.75,1,0,0,1,0,27,1
IND02685,01/05/2026,HOSP112,154,41,0.79,1,0,0,0,1,39,0
IND02686,01/06/2026,HOSP112,143,52,0.73,0,0,0,0,0,31,0
IND02687,01/07/2026,HOSP112,139,56,0.71,1,0,1,0,0,26,0
IND02688,01/08/2026,HOSP112,146,49,0.75,1,0,0,1,0,29,0
IND02689,01/09/2024,HOSP113,183,47,0.8,0,0,0,0,0,26,0
IND02690,01/10/2024,HOSP113,175,55,0.76,0,0,0,0,0,40,0
IND02691,01/11/2024,HOSP113,191,39,0.83,0,0,0,0,0,27,0
IND02692,01/12/2024,HOSP113,180,50,0.78,2,1,0,0,1,32,0
IND02693,01/01/2025,HOSP113,188,42,0.82,4,0,2,2,0,13,0
IND02694,01/02/2025,HOSP113,190,40,0.83,0,0,0,0,0,23,0
IND02695,01/03/2025,HOSP113,195,35,0.85,0,0,0,0,0,17,0
IND02696,01/04/2025,HOSP113,193,37,0.84,1,0,1,0,0,22,0
IND02697,01/05/2025,HOSP113,197,33,0.86,1,1,0,0,0,24,0
IND02698,01/06/2025,HOSP113,201,29,0.87,1,0,0,1,0,31,0
IND02699,01/07/2025,HOSP113,183,47,0.8,1,0,0,0,1,29,0
